Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Property Type
12.8952509,77.6019087,4.372975308867531,State Bank of India,financial
12.8984603,77.6010688,4.009072448511058,Snack Corner,food service
12.894213,77.6025681,4.507110169103636,Athicas Canteen,food service
12.8944356,77.6024475,4.47921635880712,Chai-Unchai,cafe
12.8973119,77.6015666,4.147691107198615,,food service
12.8922129,77.5985137,4.566123763821607,Adigas,food service
12.9563674,77.6046266,3.405213078765617,Haydon Manor,residential
12.9316521,77.5907098,0.4805663634398876,Canara Bank Holiday Home,lodging
12.9309141,77.5850854,0.14509125229912104,Citibank,financial
12.9330058,77.5836988,0.32543259520030904,ICICI Bank,financial
12.9365346,77.627846,4.539435015423001,State Bank of India,financial
12.9365895,77.5804447,0.8479620235697173,Bharat Petroleum,fuel
12.9369025,77.5848426,0.6197914557261728,Mahashakthi Enterprises,fuel
12.9285088,77.6007706,1.60563484682283,Indian Oil Petrol Bunk,fuel
12.9275361,77.5894406,0.5589614504123062,Advaitha Petrol Bunk,fuel
12.9333646,77.6230728,3.9929615660752824,Sukh Sagar,food service
12.935703,77.6156133,3.213236079721153,Masjid-e-Mamoor,place of worship
12.9163076,77.6103158,3.1053736351334256,Udupi Garden,food service
12.9328185,77.5830433,0.3796824086845975,Foodworld,grocery
12.9309193,77.5837775,0.27875969187643296,Canara Bank,financial
12.9289702,77.5839921,0.3754217611722237,State Bank of India,financial
12.9238284,77.5763354,1.3748135818918907,Citibank ATM Jayanagar 7th Block,financial
12.9353555,77.6148616,3.127137668579599,ICICI Bank,financial
12.9356671,77.6144578,3.0887905629387715,Bharat Petroleum,fuel
12.9741824,77.5753745,4.8901790372333345,Sukh Sagar,food service
12.956044,77.6119244,3.894682380817337,,place of worship
12.9543746,77.5930172,2.6455642818480296,Adyar Ananda Bhavan,food service
12.9680027,77.578642,4.1416436905996665,Chickpet Cross,attraction
12.9498004,77.5865608,2.0343641316633785,Lalbagh Glasshouse,attraction
12.9141893,77.5933299,2.0717642559733105,Ragigudda Temple,place of worship
12.9344837,77.6130843,2.923906039416233,Bob's Bar,food service
12.9215957,77.5857204,1.1037418481049113,Ganesh Temple,place of worship
12.932868,77.5872561,0.18476719055535745,Ganesha Temple,place of worship
12.9688559,77.6020522,4.491048801453984,Konārk,food service
12.9697383,77.6003775,4.5173662527899126,Old Madras Baking Company,cafe
12.9550389,77.5854279,2.6182491422651313,Mavalli Tiffin Rooms,food service
12.9665538,77.6141032,4.927381275138701,Hyderbad Biryani House,food service
12.8986538,77.5578162,4.781303423966179,State Bank of India,financial
12.8989528,77.5575938,4.771617722196994,Karur Vysya Bank,financial
12.8986874,77.5577817,4.780864021279971,,grocery
12.8983313,77.5582799,4.776675757713023,Shop and save,grocery
12.9700819,77.5890809,4.3000741007338315,Temple Ruins,place of worship
12.9727199,77.5805523,4.624478966666513,State Bank of India,financial
12.9738444,77.578582,4.781004449042496,Bank of India,financial
12.973729,77.578957,4.761430574280845,Indian Bank,financial
12.9736365,77.5791669,4.747544126217853,Adigas,food service
12.9735992,77.5803131,4.724863035781843,Kids Kemp,clothes
12.9694218,77.6033897,4.605720210743981,Sacred Hearts Girls School,education
12.9233773,77.598919,1.6413564608585571,Maheshwari,cinema
12.9514719,77.5774905,2.415629650583248,Rajasthani Parotha Point,food service
12.9510029,77.5776381,2.3614044949751114,Arya Vysya Refreshments,food service
12.9506894,77.5786753,2.286581403951411,,food service
12.9505258,77.5785913,2.272941864992493,,food service
12.9507057,77.5784906,2.2955551021243714,,food service
12.9512912,77.5774906,2.3971729077140727,,food service
12.9522306,77.5897955,2.3356752906130844,,food service
12.9532525,77.57754,2.596798744271235,Canara Bank,financial
12.9181989,77.573292,2.042190789927917,Ganapathi Temple,place of worship
12.9172203,77.5923138,1.7180180860239507,Smart Bazaar,grocery
12.932679,77.6135844,2.9621876577492556,Hyderabad House,food service
12.9351086,77.611565,2.769562307312781,McDonald's,food service
12.9343669,77.6107742,2.673735089113617,KFC,food service
12.9547341,77.593073,2.685659758093421,,transportation
12.9430867,77.5994637,1.9235031451646991,Madrasa-e Arabiya,education
12.9571863,77.5862334,2.8554119703497,Indian Oil,fuel
12.9430329,77.5849889,1.2892132492457453,Brigade Homestead,lodging
12.9309204,77.5840319,0.2520086027559939,Ganesh Darshan,food service
12.9330581,77.584422,0.26496408832563406,Upahara Darshini,food service
12.9330431,77.5843044,0.27372049220470673,Nagarjuna Chimney,food service
12.9261789,77.5848245,0.6130416633264694,La Casa,food service
12.9268754,77.5862909,0.5150123198158314,KFC,food service
12.9678501,77.5927753,4.102046775539171,Mishra Pedha,food service
12.971852,77.5964092,4.618545447060761,Shiro,food service
12.9600242,77.6015444,3.5766008487704473,Sandhya Sagar,food service
12.9601639,77.5945806,3.311091738504511,Utsav,food service
12.9720317,77.6009309,4.777725281842847,Juice Junction,cafe
12.946945,77.6175314,3.7971599263079847,St. Sara's School,education
