Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Property Type
12.9853637,77.7081623,3.293733593472963,Standard Chartered,financial
12.9566296,77.7152069,1.6774160373799252,M M A Kababs,food service
12.9563782,77.7108662,1.208182995868358,,food service
12.9584433,77.6608638,4.21514783060821,Food Palace,grocery
12.9528644,77.6994421,0.45037609131871,Danube Home,home furnishing
12.9584099,77.6615017,4.1459293867586275,Shri Mahavir Digambar Jain Temple,place of worship
12.9841356,77.7292427,4.403973439258629,,financial
12.9923765,77.7129548,4.1964946453607554,,financial
12.9931471,77.7165617,4.42342569483735,Temple,place of worship
12.9853135,77.7183757,3.749741265396349,Gopalan International Schoool,education
12.9918006,77.716493,4.2843057534040385,Hoodi Mosque,place of worship
12.9504549,77.6999246,0.717528345216296,Yo China,food service
12.9601296,77.7160629,1.8058383884772025,Reliance Fresh,grocery
12.9598856,77.7160093,1.794939764865969,Bata,shoes
12.9934221,77.7167666,4.460444363579287,Hoodi High School,education
12.9558807,77.7127803,1.418762054197966,Golconda Chimney,food service
12.9262764,77.6698353,4.700507215937054,Baby Desire,grocery
12.9535965,77.660901,4.223737667815174,,place of worship
12.9590966,77.6544331,4.914567870216123,Pizza Hut,food service
12.924585,77.6743627,4.52470506186108,Cafe Coffee Day,cafe
12.959041,77.6564566,4.695260753911609,Hyderabad Biryani House,food service
12.9856478,77.7183726,3.7809291741605295,,grocery
12.9841327,77.7194164,3.7036055712725786,Basweshwara Nandeswara Temple,place of worship
12.9846765,77.7183953,3.6914331946188357,SM English School,education
12.990976,77.721172,4.444207884834787,Citibank,financial
12.9911041,77.72103,4.448353717771591,Punjab National Bank,financial
12.9910736,77.7210086,4.444251447369537,Punjab National Bank,financial
12.9951883,77.6985535,4.258817110298235,HDFC Bank,financial
12.9953337,77.6981627,4.276449843877056,Canara Bank,financial
12.9956238,77.6992864,4.305602433672028,State Bank of India,financial
12.9622669,77.7014635,0.6251079580980724,Cafe Coffee Day,cafe
12.931753,77.68645,3.1453273351093913,Eden Dhaba,food service
12.9644314,77.7161868,1.9699075909155315,Calcutta Victoria Chat House,food service
12.9659645,77.7140916,1.8538356133546723,Bank of India,financial
12.984052,77.677251,3.878789361440934,Saraswati Vidya Mandir,education
12.984841,77.665406,4.8458566369880804,Bhuvaneshwari/Shiva Temple,place of worship
12.9858685,77.6687185,4.654463720896352,Domino's,food service
12.9858451,77.6686567,4.657502583002841,Cafe Coffee Day,cafe
12.985118,77.679021,3.857084716913185,Mother Montessori House of Children Pre-school,education
