Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Property Type
12.8952509,77.6019087,4.334736122322246,State Bank of India,financial
12.8984603,77.6010688,4.283314542726935,Snack Corner,food service
12.894213,77.6025681,4.32025797335188,Athicas Canteen,food service
12.8944356,77.6024475,4.320982486739859,Chai-Unchai,cafe
12.8973119,77.6015666,4.27829563711058,,food service
12.8922129,77.5985137,4.812785398526491,Adigas,food service
12.9185225,77.6518418,1.6656486597340343,ICICI Bank,financial
12.9189346,77.65183,1.6862797768623607,Karnataka Bank,financial
12.9187503,77.6518327,1.6766839314496853,Angel Heart Montessori Play School,education
12.917181,77.6493619,1.3583662394950382,Bank of Baroda,financial
12.9212938,77.6635656,2.9512352848530803,Gangothri Residency,lodging
12.9214046,77.6639051,2.989986440609094,Ringview Residency,lodging
12.9174059,77.64853,1.2913186167047344,Priti Departmental Store,grocery
12.8696335,77.6540449,4.968511231942815,Meals House,food service
12.9185253,77.6704998,3.5821180738227953,HDFC Bank,financial
12.913892,77.6770532,4.215891008320964,Vidyarambh Play School,education
12.9137805,77.6774294,4.255856550774337,,place of worship
12.9042611,77.6757558,4.147895678000576,La Casa,food service
12.9365346,77.627846,2.9950998900438717,State Bank of India,financial
12.9285088,77.6007706,4.475190419426867,Indian Oil Petrol Bunk,fuel
12.9333646,77.6230728,2.92742870882367,Sukh Sagar,food service
12.935703,77.6156133,3.6341322314353874,Masjid-e-Mamoor,place of worship
12.9163076,77.6103158,3.0706794702905804,Udupi Garden,food service
12.9353555,77.6148616,3.6615624989344355,ICICI Bank,financial
12.9356671,77.6144578,3.7168618960066833,Bharat Petroleum,fuel
12.9156177,77.6347321,0.5881636136500902,State Bank of India,financial
12.9559416,77.6412371,4.944440264078672,Pizza Hut,food service
12.9558995,77.6411692,4.939288829296984,Nandhana,food service
12.9141893,77.5933299,4.874882009376538,Ragigudda Temple,place of worship
12.9344837,77.6130843,3.730472027644361,Bob's Bar,food service
12.9233773,77.598919,4.457992723724195,Maheshwari,cinema
12.932679,77.6135844,3.555529295263722,Hyderabad House,food service
12.9351086,77.611565,3.8986921525460825,McDonald's,food service
12.9343669,77.6107742,3.9086583309110963,KFC,food service
12.9250029,77.664274,3.193593607830409,,grocery
12.9262764,77.6698353,3.7958131093798633,Baby Desire,grocery
12.925064,77.6328706,1.6086846777690815,Sathya's,bar/club
12.9186665,77.6708407,3.6215899472595487,Families Hypermarket,grocery
12.946945,77.6175314,4.527905845725396,St. Sara's School,education
12.9451797,77.6213677,4.159816461349738,Annamma Temple,place of worship
12.9479784,77.6189413,4.555979198461713,,place of worship
12.9496275,77.6139658,4.9819788772369815,Government School,education
12.9497624,77.6143357,4.973738484244408,Methodist church school,education
12.9500555,77.6148988,4.970273859466732,,place of worship
12.9499206,77.6151518,4.943437965627188,Adithya public school,education
12.9494647,77.6154126,4.885412349141097,Church statue,place of worship
12.9499142,77.616417,4.874883259405725,Jewellery shops,jewellery
12.9503648,77.6156719,4.958073608954233,,place of worship
12.9503747,77.6159015,4.946812867193803,temple,place of worship
12.9505235,77.6162762,4.941572858037036,St merry statue,place of worship
12.9502096,77.6166557,4.891218093139433,Church statue,place of worship
12.9081047,77.5925498,4.965786391615138,Vasavi Education Trust School,education
12.9356995,77.6145787,3.7103962740025604,Cafe Coffee Day,cafe
12.8762947,77.6164979,4.575468265229702,Mamata,grocery
12.9062825,77.6276456,1.2889832391113685,Ganesha Temple,place of worship
12.8985118,77.617863,2.6421739706096763,Hanuman Temple,place of worship
12.8981899,77.6181991,2.631889380111369,Shanishwara temple,place of worship
12.8986161,77.6179121,2.631361994357634,Sweet City Bakery,grocery
12.9242835,77.6181188,2.5976631994052877,Ayyappa Swamy Temple,place of worship
12.9380122,77.6265834,3.199433982647226,Ganesh Temple,place of worship
12.8989097,77.6219897,2.25389575165367,,grocery
12.9130435,77.6099326,3.07110687366904,Trends Woman,clothes
12.9356089,77.6151797,3.6583382203386337,HDFC Bank,financial
12.924585,77.6743627,4.175066047432941,Cafe Coffee Day,cafe
12.9150732,77.6197271,2.0426221585940025,Vinayaka Temple,place of worship
12.9093013,77.614205,2.6159220202312774,ICICI Bank,financial
12.9066923,77.6129725,2.7905654306883827,Lord Shiva Temple,place of worship
12.9080346,77.613565,2.7018656296745847,Masjid Quba,place of worship
12.9057731,77.6125928,2.852304802507582,Durga Temple,place of worship
12.9140567,77.6099682,3.075316236205303,Jockey,clothes
12.9141469,77.6116922,2.8902442191335616,"St Josephs Eng Pri Sch, B T M Layout W No 65",education
12.9149626,77.6149914,2.546510421363894,Sri Ganesh Food Point,food service
12.9140156,77.6092776,3.1494726887306435,Allen Solly,clothes
12.913127,77.6101684,3.046099150568337,Beijing Bites,food service
12.9127285,77.6064015,3.451855190357454,Indian Bank,financial
12.9136099,77.6102033,3.0458433505206868,Mom & Kid,clothes
12.9136689,77.6099505,3.0736576763814205,Punjabi Swag,food service
12.9099963,77.6101216,3.051313668069274,Sri Chamundeshwari Temple,place of worship
12.934729,77.6125976,3.787664266797394,Hungry Panda,food service
12.944337,77.620028,4.142970765685817,Hotel Ganga Sagar,lodging
12.9377655,77.6267552,3.16688854190681,Gangothri Restaurant,food service
12.9398542,77.6251855,3.4479001744291486,Pizza Hut,food service
12.9376227,77.6269262,3.145027343720185,Taco Bell,food service
12.9261691,77.6803833,4.848557202202059,Cafe Coffee Day,cafe
12.9263049,77.6803137,4.84653198695075,Domino's,food service
12.9264201,77.6805202,4.871926168034256,McDonald's,food service
12.9210075,77.6513793,1.769864429397146,,lodging
12.9349444,77.6293498,2.771295743455754,Barista,cafe
12.9355492,77.6287026,2.8590309072855065,Rendezvous,bar/club
12.9353574,77.6293981,2.8126218677046944,Maple's,lodging
12.916193,77.6053993,3.5949666668525424,Karnataka Bank,financial
12.9118085,77.6512869,1.415612687353069,MK Retail Super Market,grocery
12.913356,77.651692,1.4726915236416656,Cafe Coffee Day,cafe
12.913287,77.651677,1.4700658554174386,Papa John's,food service
12.914984,77.651663,1.5047371528061078,Swadeshi,clothes
12.914474,77.651684,1.4936723145026902,Multiplex,grocery
12.9178793,77.652035,1.6526299666283577,Patalamma Temple,place of worship
12.9344118,77.6109865,3.8944257032898735,Cafe Coffee Day,cafe
12.9001507,77.630134,1.5435314259062902,The Oxford Dental College & Hospital,education
12.9362306,77.6254307,3.0727350131605693,Kota Kachori,food service
12.9370423,77.6245906,3.1946269452948957,Coast to Coast Sea food restaurant,food service
12.9342471,77.6234716,2.985787136949848,Tamrind Restaurant,food service
12.9370998,77.6245424,3.2027123866561698,Kubey Seafood Restaurant,food service
12.9241258,77.671756,3.8926880532694823,ICICI Bank,financial
12.9354349,77.6058672,4.397865582482136,Christ University Library,education
12.9251154,77.6817088,4.947252554070479,HDFC Bank,financial
12.9249638,77.681639,4.934935765025975,ICICI Bank,financial
12.9359939,77.6151031,3.69535503585036,Sweet Chariot,cafe
12.9342871,77.6161496,3.479266758286073,Terminus,lodging
12.9334642,77.6151016,3.4939826854217055,Latte Tude,cafe
12.9365445,77.6142714,3.8015576024848152,Lucky da dhaba,food service
12.9338202,77.6193658,3.2092234668344184,Lazeej,food service
12.9345967,77.6162526,3.496724770397748,Meghna Biryani,food service
12.9336119,77.6152238,3.4959872319996217,Zheng,food service
12.9338304,77.6194655,3.2032275823516727,Golmal Paratha,food service
12.9345246,77.6162996,3.4873859988408986,Costa,cafe
12.9365369,77.614409,3.7907692938593764,Aalishan,food service
12.936364,77.6147769,3.749573190782518,The Juke Box,bar/club
12.9336331,77.622557,2.983652881884723,Ping,food service
12.9366058,77.614973,3.755086683428886,Sixtyfour,bar/club
12.9359336,77.6146718,3.7223331893774736,Daawat,food service
12.9362549,77.6145138,3.7600956169249256,Atithya,food service
12.9338227,77.6193019,3.213853340470281,Tunday Kabab,food service
12.9358653,77.6149483,3.696291096762626,Udupi Upahaara,food service
12.9354363,77.6147873,3.673620707730779,Friends,cafe
12.9332689,77.6147839,3.5037765146210234,Purple Haze,bar/club
12.9333951,77.6155122,3.4568013708458345,Cuppa,cafe
12.9363343,77.6151183,3.722148942887633,Coorg,food service
12.9337973,77.6189966,3.23291199392889,KC Das,food service
12.9358031,77.6147343,3.7071311479365994,Adyar Ananda Bhavan,food service
12.9363805,77.6151025,3.7271018882730087,Zingron,food service
12.9334311,77.6217925,3.0134368193246823,Beijing Bites,food service
12.9335142,77.6151725,3.492356387795549,Blue Petal Business Hotel,lodging
12.9341001,77.6164042,3.445200059430191,Lazeez Express,food service
12.936529,77.6146211,3.774507162984663,Ammi's Biryani,food service
12.9338857,77.6194174,3.2112879136590506,Tandoor Hut,food service
12.925884,77.6753891,4.330548958353186,Axis Bank,financial
12.9127092,77.6061623,3.4776840373039986,City Union Bank,financial
12.9106552,77.6063086,3.4610437829149254,Homeneeds,grocery
12.9116247,77.6026978,3.850890895917815,Rama Temple,place of worship
12.9052591,77.5951539,4.721058149390649,MK Ahmed Bazar,grocery
12.9070833,77.6351607,0.5997023231674407,Mangammanapalya,transportation
12.921943,77.620248,2.264351299953174,Mac,food service
12.934708,77.6126855,3.7790934196751556,State Bank of India,financial
12.9356059,77.6143393,3.720884382005352,Axis Bank,financial
12.9361984,77.6214666,3.2860887848232267,China Pearl,food service
12.9346877,77.6116748,3.858548516854848,PVR,cinema
12.934745,77.611659,3.8640714061655794,Westside,clothes
12.934792,77.6113,3.896612763881899,Reebok,clothes
12.934525,77.610909,3.909003436047083,Pizza Hut,food service
12.934546,77.61107,3.89733385789267,Metro,shoes
12.935016,77.611357,3.9085553645737408,Sahib Singh Sultan,food service
12.934504,77.613547,3.6955566310818715,Gramin,food service
12.934323,77.613299,3.701272940980611,Om,food service
12.9260569,77.6753253,4.331230135669415,Smart Bazaar,grocery
12.9260621,77.6760012,4.399527038227987,Ring View Restaurant,food service
12.9341298,77.6109889,3.8738528811153436,More,grocery
12.933604,77.613126,3.6610093722732078,Standard Chartered,financial
12.9355699,77.6142407,3.725459571559565,Axis Bank,financial
