Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Property Type
13.1028474,77.5770272,0.8045821644833543,Schezwan,food service
13.1061576,77.5798146,0.8058925029182795,Namma Mane,food service
13.1048022,77.5810644,0.606375478847543,Drishya,education
13.1044566,77.5832328,0.4897911670777375,Mallu Bakery,food service
13.103198,77.5842815,0.34695076179165707,Kadai,food service
13.1050842,77.5809991,0.6370703266091613,ATM,financial
13.104987,77.5834226,0.5458636679658051,ATM,financial
13.097386,77.5913697,0.8634373550239173,Venkateshwara Petrol / Gas Station,fuel
13.0668449,77.6093403,4.611500754347336,,financial
13.0592352,77.5939566,4.672684846108631,Green Country Public School,education
13.1246098,77.6202857,4.791085435131777,Bridavan College of Engineering,education
13.0884936,77.5460644,4.296162507106189,Sambhram Boys Hostel,lodging
13.0815389,77.5475289,4.44711406468367,Noorani Masjid,place of worship
13.0900453,77.54119,4.758834416891314,Brothers Supermarket,grocery
13.0816565,77.5480509,4.390990846388601,City Lights Supermarket,grocery
13.0813456,77.5482816,4.38524928230877,,financial
13.0990532,77.5812916,0.3055342151277215,Poorna Prajna Education Center,education
13.0996566,77.5838276,0.049923432708931924,ICICI Bank,financial
13.0797232,77.5622908,3.2574985918215753,Durga Devi Temple,place of worship
13.0813561,77.5597829,3.3416449077197172,ICICI Bank,financial
13.0803293,77.5591419,3.4674312743822373,Reliance Fresh,grocery
13.0797112,77.5591265,3.512685503381841,Adyar Ananda Bhavan,food service
13.0790883,77.5588656,3.579143032647664,Food World,grocery
13.0775498,77.5587667,3.700968405629871,Sri Krishna Upahar,food service
13.0767862,77.558223,3.801876455683174,State Bank of India,financial
13.0769096,77.558535,3.7678244826251626,Mythri Bazaar,grocery
13.0757025,77.558427,3.8692623423748236,Syndicate Bank,financial
13.0753105,77.5579778,3.934516213219684,Cafe Coffee Day,cafe
13.0695087,77.5561726,4.537559602061837,,financial
13.0695396,77.5627746,4.096664427172692,Bharat Petroleum,fuel
13.0637857,77.5593618,4.834107564968538,Kala Petrol Pump,fuel
13.0823148,77.5483971,4.323901560670375,,financial
13.0721308,77.5492982,4.870011852461386,Air Force School,education
13.0968515,77.5964304,1.4043163883322787,Prakash Theatre,cinema
13.0992439,77.5880493,0.45934684485104715,Yelhanka Cafe Cofee Day,cafe
13.099742,77.588778,0.5297910244539056,Chandra cafe,food service
13.0987998,77.5857428,0.24644156239329526,Heritage,grocery
13.0995417,77.5861639,0.25292046265462126,Chaitnya nursing School,education
13.0967578,77.5840299,0.3719018711504964,Sharavathi(Sagar Deluxe),lodging
13.0965854,77.5846736,0.3996855899445155,Ragavendra Swamy Temple,place of worship
13.0965007,77.5851093,0.42110828430580083,Church,place of worship
13.0964591,77.5871761,0.538323247616382,,place of worship
13.0972019,77.5834398,0.32608545621916757,Ganesha Temple,place of worship
13.0989001,77.5876488,0.4273615499277604,CornerHouse,food service
13.0988906,77.5849491,0.17605089912869717,State Bank of India,financial
13.0978498,77.5908977,0.798098253509183,Venkateshwara Swamy Temple,place of worship
13.0988313,77.585668,0.23783397662174963,,financial
13.0987868,77.5859079,0.2619357916401813,,financial
13.0991591,77.5878519,0.44059811555674294,Axis Bank,financial
13.0938522,77.5826842,0.7070919757806226,Union Bank,financial
13.0934035,77.5825112,0.7596562301772777,Kanti Sweets,food service
13.098633,77.5773144,0.7316463034984695,Kanti sweets,food service
13.0591093,77.5931284,4.666266065249401,Swathi garden,food service
13.0627642,77.5929313,4.265232111064136,SAFA,clothes
13.0566077,77.5930643,4.936934781656331,Hindustan Petroleum,fuel
13.0995328,77.5890285,0.5589924479978537,Domino's,food service
13.0950433,77.5942125,1.2504199278839414,Idli Express,food service
13.0583621,77.5982875,4.895673808690547,Sharada School,education
13.0582262,77.5982124,4.907426220843174,Ganapati Temple,place of worship
13.0585815,77.5988078,4.890866734965078,Daily Needs,grocery
13.0581797,77.5947625,4.807509743396948,Sanjay Food Junction,food service
13.0663685,77.5936278,3.8959426847136056,Shell Ganesh Enterprises,fuel
13.0566632,77.5930793,4.931216916587224,Union Bank,financial
13.0614104,77.5930766,4.415407132045044,Raymond Shop,clothes
13.0835344,77.5848473,1.8448657140711375,Pranav Upahara,food service
13.0823952,77.5880175,2.018559947328221,Aashirvad Department Stores,grocery
13.0814599,77.5881516,2.1232179321299394,Smart,grocery
13.0810953,77.5886994,2.176216368290728,,financial
13.0828092,77.5880986,1.9756919490210667,Jnanadeepika School,education
13.0879495,77.5861667,1.3731960101009024,Shanishwara Temple,place of worship
13.0811411,77.5879745,2.1538253603307256,SBI,financial
13.0594414,77.5928689,4.624216021726257,tuc inn,food service
13.0630099,77.582539,4.126864465418359,UCO Bank,financial
13.0630099,77.5825229,4.12692712004046,,financial
13.0581249,77.5877178,4.6856995874718255,More Supermarket,grocery
13.0579988,77.590347,4.733230390495953,Anjaneya Hanuman Temple,place of worship
13.0712887,77.5560963,4.396785627515241,ICICI Bank,financial
13.0722711,77.5562439,4.306700851276541,Shiva Bar and Restaurant,bar/club
13.0721802,77.5565373,4.291966115856777,Canara Bank,financial
13.0724465,77.556674,4.260334051494655,Adigas,food service
13.0763182,77.5569872,3.935626208093844,Little Lilly's chool,education
13.0740912,77.5667843,3.43515852873478,Anganavadi,education
13.0725169,77.5564198,4.273814518301606,Indus Ind Bank ATM,financial
13.0841934,77.5604445,3.095438869922038,Axis Bank,financial
13.0839191,77.5609033,3.07255329735041,State Bank of India,financial
13.068655,77.558625,4.4406658386657405,Vijaya Bank,financial
13.0689767,77.5581507,4.44460598528281,Sindhu Bar and Restaurant,bar/club
13.0681465,77.5601663,4.385433945914649,Sri Shanishwara Temple,place of worship
13.0598353,77.5776438,4.528216603918182,Naidu Bar and Restaurant,bar/club
13.0598058,77.5767863,4.546275640588145,Sree Mahaganapathi Temple,place of worship
13.0600947,77.5766579,4.51701354361007,Ranganatha Bar and Restaurant,bar/club
13.06084,77.5756311,4.45643425542929,Union Bank,financial
13.0612056,77.5749043,4.433251169766907,ICICI Bank,financial
13.0631863,77.5727244,4.279368245213253,Indian Bank,financial
13.0636896,77.5721105,4.245242257315569,More,grocery
13.0637683,77.572199,4.23401826211238,The Big Market,grocery
13.0637178,77.5720279,4.244953257116421,Axis Bank,financial
13.065099,77.5708064,4.142258319023808,Indian Oil,fuel
13.0666704,77.5703287,3.9972688003767693,ICICI Bank,financial
13.0666286,77.5703088,4.002383715960796,State Bank of India,financial
13.0717094,77.5678536,3.6036657232039593,Nethravathi Bar and Restaurant,bar/club
13.0725801,77.5672904,3.5496803084662325,Sri Manjunatha Wines,bar/club
13.0719157,77.5667309,3.6441099124885175,Sri Veerabhadreshwara Temple,place of worship
13.0727682,77.5663519,3.5845083941769174,ICICI Bank,financial
13.0698267,77.5638554,4.005588112883951,Canara Bank,financial
13.06942,77.5624389,4.12806571439824,Essay Petroleum,fuel
13.0692445,77.562181,4.159938976867206,SBI,financial
13.0692521,77.5622181,4.156970726246878,ICICI,financial
13.0692615,77.5622483,4.154260991938979,Canara Bank,financial
13.0682388,77.560175,4.376569198624628,Durgashri Upahar,food service
13.0701469,77.5555323,4.5313362858199415,Bank of India,financial
13.0753507,77.5580493,3.9258592278221487,Beijing Bites,food service
13.0757648,77.5582233,3.880189524337737,Ammi's Biryani,food service
13.0770166,77.5585772,3.756352940124915,HDFC Bank,financial
13.0707472,77.5558279,4.460615651150489,Kanti Sweets;Axis Bank,financial
13.0862742,77.5554523,3.4432634475207613,Raksha Bar and Restaurant,bar/club
13.0814716,77.559567,3.3520019995769457,Easy Day,grocery
13.0754182,77.5577982,3.940068388096056,ING Bank,financial
13.0720739,77.5561694,4.328079362927494,Mr. Chef,food service
13.0795306,77.5590352,3.533211680720177,Karnataka Bank,financial
13.0782069,77.558981,3.6345898647031283,DCB Bank,financial
13.0785089,77.5590898,3.603386893172446,Indian Overseas Bank,financial
13.0789222,77.5592094,3.5631983825290776,Just Books CLC,education
13.0788692,77.5591795,3.569524477247389,Domino's,food service
13.0812236,77.5594805,3.3764469260250176,Corporation Bank,financial
13.0802741,77.5594981,3.441613475253043,City Central Library,education
13.0841288,77.5601764,3.1233913531544637,Sri Raghavendraswamy Temple,place of worship
13.0997283,77.5758556,0.8721982034305784,Axis Bank,financial
13.1004947,77.5765336,0.798995202179803,UCO Bank,financial
13.069463,77.5562587,4.535209276435073,Dhanalakshmi Bank,financial
13.0695997,77.5560764,4.536892636816293,OPAL Solutions,office
13.0775521,77.5813643,2.5222083692224535,,place of worship
13.099148,77.587717,0.4267247642242444,Indian Overseas Bank,financial
13.1005731,77.5881723,0.46567547583167057,Rathna Kushka Center,food service
13.1070925,77.5756631,1.1833479146361594,Sri Ganesh Bake Paradise,food service
13.0933876,77.6007265,1.9692801810985823,Ganesh Uphaar,food service
13.063134,77.579815,4.134175193675268,Krishna Dairy,grocery
13.062591,77.582191,4.174915872081672,Hopcoms Fruits N Vegetables,grocery
13.0682911,77.5601527,4.37328280625497,J K Mart,home furnishing
13.1253891,77.5612417,3.732098294789516,A small temple near IVRI,place of worship
13.1076263,77.5747358,1.2982263653882493,Shiva Temple,place of worship
13.1076367,77.5734215,1.4107173449321688,Billal-E-Masjid,place of worship
13.1011334,77.5770354,0.7522703858446775,Royal Mart,grocery
13.102259,77.5769737,0.7876026377999512,State Bank of India,financial
13.103966,77.5715601,1.4038521649939315,Bank of Maharashtra,financial
