Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Property Type
12.9853637,77.7081623,1.836986007452736,Standard Chartered,financial
12.9566296,77.7152069,4.941011256415221,M M A Kababs,food service
12.9563782,77.7108662,4.789524148840281,,food service
12.9812136,77.6570884,4.576601736790931,HP Auto Care,fuel
13.0010382,77.6778627,2.02745903487467,Krishnarajapuram Hanging Bridge,attraction
12.9528644,77.6994421,4.918621126216397,Danube Home,home furnishing
12.9841356,77.7292427,3.8639380541085444,,financial
12.9923765,77.7129548,1.8959023500725074,,financial
12.9931471,77.7165617,2.256903219583541,Temple,place of worship
13.001016,77.7232903,2.9793067872448282,Kristal Citrine,residential
12.9853135,77.7183757,2.7394625242081934,Gopalan International Schoool,education
12.9918006,77.716493,2.2826975944418306,Hoodi Mosque,place of worship
12.9601296,77.7160629,4.633063587442883,Reliance Fresh,grocery
12.9598856,77.7160093,4.6543824723424505,Bata,shoes
12.9934221,77.7167666,2.2731876541939555,Hoodi High School,education
12.9558807,77.7127803,4.914115539464658,Golconda Chimney,food service
13.0124175,77.7037875,1.907778170202296,Cambridge Institute of Technolgy,education
13.0136878,77.7044734,2.067303697554726,Garden City College,education
12.9856478,77.7183726,2.721758988199699,,grocery
12.9888296,77.7339683,4.201200080385754,Nandhini,food service
12.9841327,77.7194164,2.9016231177502445,Basweshwara Nandeswara Temple,place of worship
12.9846765,77.7183953,2.7755533123595977,SM English School,education
12.990976,77.721172,2.7966689872254857,Citibank,financial
12.9911041,77.72103,2.778346434298118,Punjab National Bank,financial
12.9910736,77.7210086,2.776893030469783,Punjab National Bank,financial
12.9951883,77.6985535,0.33161297799392553,HDFC Bank,financial
12.9953337,77.6981627,0.2883166735088945,Canara Bank,financial
12.9956238,77.6992864,0.37609456455003726,State Bank of India,financial
12.9622669,77.7014635,3.903218660745865,Cafe Coffee Day,cafe
12.9644314,77.7161868,4.222830214721775,Calcutta Victoria Chat House,food service
12.9659645,77.7140916,3.961189833001771,Bank of India,financial
12.984052,77.677251,2.4979395805824596,Saraswati Vidya Mandir,education
12.984841,77.665406,3.589708705219638,Bhuvaneshwari/Shiva Temple,place of worship
12.9858685,77.6687185,3.214305745820203,Domino's,food service
12.9858451,77.6686567,3.22148756240188,Cafe Coffee Day,cafe
12.985118,77.679021,2.2729223864374184,Mother Montessori House of Children Pre-school,education
12.972735,77.678774,3.2854356401773077,Heritage Fresh,grocery
12.973597,77.678189,3.2447746789521417,Ruchi Restaurant,food service
12.977267,77.679729,2.8201090900345167,LR International School,education
12.981538,77.680174,2.4347105438213203,State Bank of India,financial
12.9918744,77.7204067,2.6934061582783495,Furniture Palace,home furnishing
12.9918361,77.7204816,2.7022379331453568,Srinidhi Sagar,food service
12.9916553,77.7207261,2.7324204568784607,Chillys,food service
12.9878629,77.7095289,1.7727506063908145,State Bank of India,financial
12.989294,77.7125997,1.980860467528188,Bhagini Restaurant,food service
12.9643853,77.7135826,4.089147406294194,Ragam Supermarket,grocery
12.9910857,77.7212174,2.79856409315105,Inscape Designer Furniture,home furnishing
12.9860804,77.7079816,1.767551567647024,Citibank,financial
12.985436,77.7081208,1.8281378003089888,ING,financial
12.9773708,77.6954828,2.1813777083252712,Lumiere Restaurant,food service
12.9805079,77.6937246,1.8495888699921978,BLR37 Bar & Kitchen,food service
12.989268,77.7125459,1.97685556120086,Bhagini Bar,bar/club
12.9890678,77.7116566,1.900699215663527,Ankur Family Restaurant,food service
12.9589311,77.7014273,4.269842925197137,Anjaneya Temple,place of worship
12.9570571,77.7091042,4.657184751799956,Spice Garden,food service
12.9656267,77.7018348,3.5410474542011428,Infusion Restaurant,food service
12.9655927,77.7018319,3.544714599498552,Smart Point,grocery
12.9851864,77.6736268,2.7661487348586173,New City Super Market,grocery
12.9855001,77.6732164,2.789245394888346,Reddys,food service
12.9842579,77.6793484,2.3016369649325066,Shaneeswara Temple,place of worship
12.9854324,77.6791217,2.2438589566896514,Bakers Park,food service
12.9979379,77.6706603,2.759003884438044,Gokula Petrol / Gas Station,fuel
12.985926,77.6688553,3.19816442911113,Reliance Fresh,grocery
12.9852309,77.6636329,3.7531061134130663,State Bank of India,financial
12.9859601,77.6689329,3.1889448793117787,Nilgiris,grocery
12.994176,77.6638974,3.5035942134635847,ICICI Bank,financial
12.9851708,77.6716822,2.954126150513595,Cosmos,grocery
12.9646121,77.713998,4.087964186184072,Vara Siddhi Vinayaka Temple,place of worship
12.9643051,77.7147136,4.155116270144915,More,grocery
12.983791,77.65649,4.5359469121502975,Ganesha Temple,place of worship
12.9670593,77.7167619,4.009687700177408,McDonald's,food service
12.9673994,77.7146901,3.856543755700419,Hotel Zaica,food service
12.971672,77.7175701,3.650673341394877,MGM Mark,lodging
12.9799414,77.7271148,3.8571230850729727,The Raymond Shop,clothes
12.9798305,77.7271038,3.8621590119110016,,financial
12.9800208,77.7271185,3.8531434352070226,Beijing Bites,food service
12.9781581,77.7250546,3.770673906084367,Jetking Computer Hardware and Networking,education
12.9716416,77.7176798,3.660857908235414,The Mark Boulevard,food service
12.9840811,77.7293242,3.8743841499189173,Axis Bank,financial
12.9913671,77.7209718,2.7654711738184696,,bar/club
12.9930001,77.7027197,0.8421569534620285,Domino's,food service
12.9964291,77.7165429,2.215109595917781,Temple,place of worship
12.9661586,77.7179662,4.165954944295105,IndusInd Bank,financial
12.9660842,77.7183767,4.198171042961653,State Bank of India,financial
12.9655581,77.7187512,4.269366828225894,ICICI Bank,financial
12.9593703,77.7163361,4.721570063277603,HDFC Bank,financial
12.9661369,77.7176585,4.149083802627788,Biba,clothes
12.9661926,77.7178513,4.15577413425888,Urban Yoga,clothes
12.9662032,77.717932,4.159768207971771,Fashion @ Big Bazaar,clothes
12.9661899,77.7178216,4.154197874168778,Indigo Nation,clothes
12.9662005,77.7178938,4.157663584671939,Loot Mart,clothes
12.9661846,77.7177874,4.152586050397571,Turtle World,clothes
12.9661407,77.7179054,4.163851880931679,Pantaloons,clothes
12.9661793,77.7177517,4.1508851561221265,Thomas Scott,clothes
12.9661717,77.7176763,4.146972510838178,Jashn,clothes
12.9661748,77.7177152,4.149064897380567,Jealous 21,clothes
12.9661422,77.7176919,4.150634918138399,Lilliput,clothes
12.9569453,77.6992375,4.46445750958832,Puma,clothes
12.956906,77.698972,4.466722599832335,Happy Mart,grocery
12.9569463,77.6992056,4.464085252507336,Mega Mart,clothes
12.9569514,77.6992246,4.463675147906639,Reebok,clothes
12.9568693,77.6987024,4.468859479491806,Lilliput,clothes
12.9783158,77.7123264,2.7194549944361315,Cafe Coffee Day,cafe
12.9771241,77.7184791,3.278822611635005,Cafe Coffee Day,cafe
12.9897305,77.7023418,1.0517195863908368,,grocery
12.979486,77.6951134,1.9481038111463598,Sri Vishnu Palace,food service
12.9790704,77.693907,2.0055487060313726,Axis bank ATM private to Ferns Icon,financial
12.979298,77.6951854,1.9685662151008436,Magic Wok,food service
12.9788613,77.6946259,2.020969232324293,Sarovar Portico,bar/club
12.9570622,77.7087772,4.646050384231288,Pizza Hut,food service
12.9954058,77.6992647,0.384351004347236,,financial
12.9858253,77.735868,4.483129965820532,,financial
12.9918953,77.7143082,2.0515762479595794,Furniture Quotient,home furnishing
12.992494,77.733014,4.029859907314733,State Bank of India,financial
12.9564144,77.7147259,4.941241697900562,,financial
12.9565189,77.7146937,4.929210044032163,Namdhari Fresh,grocery
12.9717515,77.6935258,2.8190668382220387,Temple (Ram Temple),place of worship
12.9949844,77.6960255,0.2219608299809792,Corporation Bank,financial
12.9573679,77.7009184,4.435312582213506,Krishna Vaibhava,food service
12.9578153,77.7158152,4.85026382928516,KFC,food service
12.963223,77.7171829,4.3936648387394035,Third Wave Coffee Roasters,cafe
13.0263921,77.7213783,4.26536967731657,,fuel
12.965518,77.7187392,4.272270174633826,Indian Overseas Bank,financial
12.9569204,77.7152878,4.915367640704506,Bhagini,food service
12.9641783,77.7141945,4.14053140670462,SBM ATM,financial
12.9645823,77.7161206,4.20475419547605,Jade,food service
12.9644938,77.716214,4.218406428185052,Northeren Wave,food service
12.9645788,77.7162279,4.211095344629806,Kayal,food service
12.9643223,77.7146215,4.148608950436403,Axis Bank,financial
12.9647649,77.7173064,4.255334188591906,N Stores,grocery
12.9652711,77.7135279,3.9993063139979164,State Bank of India,financial
12.9647599,77.7172515,4.252594319529622,Kaapi Kadai,cafe
12.9686771,77.7010336,3.191998041322493,Cafe Coffee Day,cafe
12.9831083,77.707991,2.009254065344325,Klay Day Care,education
12.986723,77.7359403,4.464113527197228,PVR Cinemas,cinema
12.9926382,77.6506116,4.9527699946194526,Ganesha Temple,place of worship
12.9963577,77.6566257,4.278108678789895,Chamundeshwari Temple,place of worship
12.9567592,77.708841,4.680282045931765,Village Hypermart,grocery
12.9671321,77.6822005,3.644823415024962,Century,lodging
12.9560946,77.6939258,4.552271622362431,Ganapati Temple,place of worship
12.9560062,77.6979089,4.560153817607206,Tirumala Bar And Resturant,bar/club
12.9558493,77.6979089,4.577584348963364,Aishwarya Fashions,clothes
12.955452,77.697866,4.621528086748684,Megha Restaurant,food service
12.9717678,77.6811933,3.2356888157170576,Bata Showroom,shoes
12.9748762,77.6647594,4.192396565613564,Shri Viranjaneya Temple,place of worship
12.9548937,77.6872798,4.776396868294408,Hanuman temple,place of worship
13.0200035,77.7088068,2.90656105249323,Bhagini Residency,food service
13.015204,77.6661513,3.826119665402756,Domino's,food service
13.0201794,77.6745195,3.482061833956992,Hotel Sinchana,food service
13.0038633,77.6572858,4.275061826959668,Bharat Petroleum Petrol Pump,fuel
13.0042548,77.6580406,4.202789716213269,Indo-German School,education
12.9923298,77.7131282,1.9153942481035853,Zingron,food service
