Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Property Type
12.9566296,77.7152069,3.5643207761522206,M M A Kababs,food service
12.9563782,77.7108662,4.03524674626076,,food service
12.9841356,77.7292427,3.389816144767277,,financial
12.9853135,77.7183757,4.287141567216502,Gopalan International Schoool,education
12.9918006,77.716493,4.935328266349172,Hoodi Mosque,place of worship
12.9601296,77.7160629,3.4554787505571976,Reliance Fresh,grocery
12.9598856,77.7160093,3.461020003706505,Bata,shoes
12.9558807,77.7127803,3.8344823293404184,Golconda Chimney,food service
12.9597284,77.748507,0.06065693619274313,Inox Cinemas,cinema
12.9856478,77.7183726,4.312174021053011,,grocery
12.9888296,77.7339683,3.5757677985209892,Nandhini,food service
12.9841327,77.7194164,4.115700056392641,Basweshwara Nandeswara Temple,place of worship
12.9846765,77.7183953,4.238814993313035,SM English School,education
12.990976,77.721172,4.529057512622581,Citibank,financial
12.9911041,77.72103,4.549852106702329,Punjab National Bank,financial
12.9910736,77.7210086,4.548737525476703,Punjab National Bank,financial
12.9644314,77.7161868,3.4816717134452304,Calcutta Victoria Chat House,food service
12.9659645,77.7140916,3.73426495141865,Bank of India,financial
12.9918744,77.7204067,4.658884392815747,Furniture Palace,home furnishing
12.9918361,77.7204816,4.65041688276848,Srinidhi Sagar,food service
12.9916553,77.7207261,4.618020992335664,Chillys,food service
12.969886,77.75306,1.2608337073018874,Government School,education
12.9652978,77.7486636,0.6272584756544478,Looking Good Furniture,home furnishing
12.969159,77.749515,1.0654109407893013,Jamma Masjid,place of worship
12.9643853,77.7135826,3.7601549147129436,Ragam Supermarket,grocery
12.9910857,77.7212174,4.53528711583183,Inscape Designer Furniture,home furnishing
12.9570571,77.7091042,4.219482879205617,Spice Garden,food service
12.9633529,77.7314283,1.8356083618788173,The Dunmore House Preschool,education
12.9625721,77.7476906,0.3205786598453807,Neev School,education
12.979384,77.7513518,2.21961932832279,Cafe Coffee Day,cafe
12.9793037,77.751261,2.209194890403259,Chung WAH,food service
12.9646121,77.713998,3.7191991709208416,Vara Siddhi Vinayaka Temple,place of worship
12.9643051,77.7147136,3.6375541665305504,More,grocery
12.9670593,77.7167619,3.4770231959872078,McDonald's,food service
12.9673994,77.7146901,3.704152183554553,Hotel Zaica,food service
12.971672,77.7175701,3.550741971412411,MGM Mark,lodging
12.9799414,77.7271148,3.187774088830218,The Raymond Shop,clothes
12.9798305,77.7271038,3.1799262228961274,,financial
12.9800208,77.7271185,3.193730267435736,Beijing Bites,food service
12.9781581,77.7250546,3.219687946014665,Jetking Computer Hardware and Networking,education
12.9716416,77.7176798,3.538455034609455,The Mark Boulevard,food service
12.9840811,77.7293242,3.379680194481793,Axis Bank,financial
12.9823448,77.757102,2.7063139434520886,Whitefield Global School,education
12.9913671,77.7209718,4.576359707431095,,bar/club
12.9661586,77.7179662,3.3272915397593517,IndusInd Bank,financial
12.9660842,77.7183767,3.282072980866295,State Bank of India,financial
12.9655581,77.7187512,3.230164218296985,ICICI Bank,financial
12.9593703,77.7163361,3.42574531240571,HDFC Bank,financial
12.979677,77.748098,2.2214005137306922,,education
12.9786389,77.7515713,2.142195580264928,,financial
12.9598295,77.7475972,0.0406495382903933,5 Centrigrade,cafe
12.9595457,77.7476967,0.03218588917121744,Metro,shoes
12.9593998,77.7482732,0.048539641310823715,Sisley Outlet Clothes,clothes
12.9594702,77.7476973,0.037295500182965576,Reebok,clothes
12.9598156,77.7483032,0.040580018682993296,Subway,food service
12.9594754,77.7478958,0.02560695222709014,Pantaloon,clothes
12.9599378,77.7478941,0.02707954446229882,Lee,clothes
12.9598156,77.7481385,0.024317995590708675,MTR,food service
12.9599141,77.748448,0.0591808643903086,Cream n Desserts,cafe
12.9598101,77.748238,0.0337256536837852,McDonald's,food service
12.9598302,77.7474647,0.05433586980974827,Taj Express,food service
12.9596189,77.7480604,0.015154998769687055,Eye Sense,jewellery
12.9595457,77.747547,0.04671802733425484,Loot Mart,clothes
12.9595311,77.7480711,0.023036056709909963,Liberty Silks,clothes
12.9599473,77.7476376,0.04344571202127915,Diya,jewellery
12.9595384,77.7482657,0.0388341756438703,Espirit,clothes
12.9598316,77.7473381,0.06769093037591664,Chettinadu Palate,food service
12.9594016,77.7484054,0.05964600797599989,Blackberrys,clothes
12.9598156,77.7485602,0.0675734046698469,Rajdhani Snacklet,food service
12.9595384,77.7485203,0.06456673365989567,The Time Factory,clothes
12.9598375,77.7476967,0.031230077956891193,Beijing Bites,food service
12.9598229,77.7479363,0.013724542116746317,Namma Sagar,food service
12.9596115,77.7473085,0.06999311674793657,KFC,food service
12.9598068,77.7484572,0.05644169822564759,GoPizza,food service
12.959465,77.7474184,0.06305790064585008,Calvin Klein,clothes
12.9594676,77.7475497,0.05030557692124618,Nike Factory Store,clothes
12.9595384,77.7478764,0.019572607421457878,Bata,shoes
